   0.0000000e+00   1.6159925e-05
   1.2207031e-02   3.2114173e-04
   2.4414062e-02   2.8697830e-04
   3.6621094e-02   3.4963270e-04
   4.8828125e-02   2.7761978e-04
   6.1035156e-02   1.8243842e-04
   7.3242188e-02   4.9681285e-04
   8.5449219e-02   6.2843348e-04
   9.7656250e-02   1.1271799e-03
   1.0986328e-01   4.9650410e-03
   1.2207031e-01   1.5557865e-02
   1.3427734e-01   3.5601773e-02
   1.4648438e-01   3.8937683e-02
   1.5869141e-01   1.5207917e-02
   1.7089844e-01   4.6076740e-03
   1.8310547e-01   9.9196649e-03
   1.9531250e-01   1.2921010e-02
   2.0751953e-01   1.3925120e-02
   2.1972656e-01   5.9190064e-03
   2.3193359e-01   1.6145961e-03
   2.4414062e-01   2.0766154e-03
   2.5634766e-01   8.6117836e-04
   2.6855469e-01   2.8799345e-04
   2.8076172e-01   8.5666843e-05
   2.9296875e-01   2.2412186e-04
   3.0517578e-01   1.7625527e-04
   3.1738281e-01   2.6108390e-04
   3.2958984e-01   3.1972634e-04
   3.4179688e-01   2.6785097e-04
   3.5400391e-01   1.1737565e-04
   3.6621094e-01   8.1111067e-05
   3.7841797e-01   9.1214846e-05
   3.9062500e-01   3.9795255e-05
   4.0283203e-01   3.4413007e-05
   4.1503906e-01   7.5622821e-05
   4.2724609e-01   5.7492781e-05
   4.3945312e-01   3.6139530e-05
   4.5166016e-01   1.9775262e-04
   4.6386719e-01   5.9837004e-04
   4.7607422e-01   1.5476674e-03
   4.8828125e-01   1.6762359e-03
   5.0048828e-01   1.0344557e-03
   5.1269531e-01   9.7007977e-04
   5.2490234e-01   3.4802860e-04
   5.3710938e-01   4.2648894e-04
   5.4931641e-01   3.5973282e-04
   5.6152344e-01   7.3689806e-05
   5.7373047e-01   8.3922646e-05
   5.8593750e-01   2.5289311e-05
   5.9814453e-01   2.5831065e-05
   6.1035156e-01   1.4352589e-05
   6.2255859e-01   3.5819695e-05
   6.3476562e-01   1.3384747e-05
   6.4697266e-01   9.9810336e-06
   6.5917969e-01   1.0320359e-05
   6.7138672e-01   7.5077269e-06
   6.8359375e-01   8.4404766e-06
   6.9580078e-01   4.3815405e-06
   7.0800781e-01   7.9528353e-06
   7.2021484e-01   1.1046687e-05
   7.3242188e-01   1.0322317e-05
   7.4462891e-01   4.6902977e-06
   7.5683594e-01   1.6361536e-06
   7.6904297e-01   3.5853327e-06
   7.8125000e-01   5.1559089e-06
   7.9345703e-01   5.2082365e-06
   8.0566406e-01   3.7501409e-06
   8.1787109e-01   2.3619343e-06
   8.3007812e-01   2.7432396e-07
   8.4228516e-01   3.6550492e-06
   8.5449219e-01   4.7362142e-06
   8.6669922e-01   4.4596488e-06
   8.7890625e-01   6.6822407e-06
   8.9111328e-01   2.7309726e-06
   9.0332031e-01   5.4093782e-06
   9.1552734e-01   1.6852393e-05
   9.2773438e-01   1.2951083e-05
   9.3994141e-01   5.1742359e-06
   9.5214844e-01   5.5090155e-06
   9.6435547e-01   7.5041930e-06
   9.7656250e-01   2.4919637e-06
   9.8876953e-01   3.0210551e-06
   1.0009766e+00   1.5177321e-06
   1.0131836e+00   7.6865178e-07
   1.0253906e+00   1.1860361e-06
   1.0375977e+00   1.5771287e-06
   1.0498047e+00   6.5979843e-07
   1.0620117e+00   4.9244417e-07
   1.0742188e+00   6.4838677e-07
   1.0864258e+00   7.7083258e-07
   1.0986328e+00   1.4332895e-06
   1.1108398e+00   1.5813503e-06
   1.1230469e+00   1.6964330e-06
   1.1352539e+00   1.0581081e-06
   1.1474609e+00   3.0508609e-07
   1.1596680e+00   7.3661928e-08
   1.1718750e+00   3.2457345e-07
   1.1840820e+00   1.3925730e-06
   1.1962891e+00   7.9232284e-07
   1.2084961e+00   4.4493587e-07
   1.2207031e+00   3.9239893e-07
   1.2329102e+00   3.7795979e-07
   1.2451172e+00   1.4281085e-06
