   0.0000000e+00   8.4647195e-06
   1.2207031e-02   1.8038531e-04
   2.4414062e-02   3.9584972e-04
   3.6621094e-02   4.4112896e-04
   4.8828125e-02   5.3374090e-04
   6.1035156e-02   1.2849999e-03
   7.3242188e-02   2.5745876e-03
   8.5449219e-02   4.7690367e-04
   9.7656250e-02   1.4611416e-03
   1.0986328e-01   5.9083282e-03
   1.2207031e-01   1.2786443e-02
   1.3427734e-01   3.3814004e-02
   1.4648438e-01   3.0204061e-02
   1.5869141e-01   2.7881402e-02
   1.7089844e-01   1.0946410e-02
   1.8310547e-01   3.0833969e-02
   1.9531250e-01   5.8872488e-02
   2.0751953e-01   2.6329879e-02
   2.1972656e-01   8.3070507e-03
   2.3193359e-01   2.0585364e-03
   2.4414062e-01   3.4827593e-03
   2.5634766e-01   2.0381277e-03
   2.6855469e-01   5.3885703e-04
   2.8076172e-01   5.8202388e-04
   2.9296875e-01   7.5363714e-04
   3.0517578e-01   5.0470828e-04
   3.1738281e-01   2.1355536e-04
   3.2958984e-01   3.6811273e-04
   3.4179688e-01   2.7426504e-04
   3.5400391e-01   6.3994688e-05
   3.6621094e-01   1.5647734e-04
   3.7841797e-01   1.6149302e-04
   3.9062500e-01   6.7458635e-05
   4.0283203e-01   1.4175885e-04
   4.1503906e-01   2.8339773e-04
   4.2724609e-01   1.6060773e-04
   4.3945312e-01   3.6160016e-04
   4.5166016e-01   4.9730535e-04
   4.6386719e-01   1.4526366e-03
   4.7607422e-01   1.7095944e-03
   4.8828125e-01   1.3662219e-03
   5.0048828e-01   4.9585242e-04
   5.1269531e-01   7.9172017e-04
   5.2490234e-01   3.3483347e-04
   5.3710938e-01   4.1417006e-04
   5.4931641e-01   5.7382663e-04
   5.6152344e-01   3.6922425e-04
   5.7373047e-01   4.0436218e-04
   5.8593750e-01   1.4020268e-04
   5.9814453e-01   4.7184575e-05
   6.1035156e-01   1.9533005e-05
   6.2255859e-01   1.8115294e-05
   6.3476562e-01   5.8235942e-05
   6.4697266e-01   5.4063497e-05
   6.5917969e-01   3.6316201e-05
   6.7138672e-01   1.1822561e-05
   6.8359375e-01   3.5281208e-06
   6.9580078e-01   4.9766973e-06
   7.0800781e-01   8.3400624e-06
   7.2021484e-01   1.3717256e-05
   7.3242188e-01   7.4917831e-06
   7.4462891e-01   4.8936485e-06
   7.5683594e-01   8.4052965e-06
   7.6904297e-01   1.5793321e-05
   7.8125000e-01   1.4575855e-05
   7.9345703e-01   1.1984816e-05
   8.0566406e-01   1.0959753e-05
   8.1787109e-01   1.1077746e-05
   8.3007812e-01   2.6629207e-06
   8.4228516e-01   1.0466075e-05
   8.5449219e-01   5.4145605e-06
   8.6669922e-01   1.3961761e-05
   8.7890625e-01   1.0630733e-05
   8.9111328e-01   1.1756601e-05
   9.0332031e-01   6.3514900e-06
   9.1552734e-01   1.2562956e-05
   9.2773438e-01   9.4847976e-06
   9.3994141e-01   5.1327193e-06
   9.5214844e-01   2.3365415e-05
   9.6435547e-01   4.2474694e-05
   9.7656250e-01   2.7051151e-05
   9.8876953e-01   1.1003286e-05
   1.0009766e+00   4.2720645e-06
   1.0131836e+00   1.8345932e-06
   1.0253906e+00   9.9958025e-07
   1.0375977e+00   7.3378474e-07
   1.0498047e+00   1.8090728e-06
   1.0620117e+00   3.0712520e-06
   1.0742188e+00   3.2094275e-06
   1.0864258e+00   1.8170630e-06
   1.0986328e+00   1.3017807e-06
   1.1108398e+00   2.4061160e-06
   1.1230469e+00   1.3260684e-06
   1.1352539e+00   2.8261149e-06
   1.1474609e+00   2.4717598e-06
   1.1596680e+00   3.3558071e-06
   1.1718750e+00   4.0476502e-06
   1.1840820e+00   3.1241788e-06
   1.1962891e+00   3.5929995e-07
   1.2084961e+00   1.9228782e-06
   1.2207031e+00   1.5125892e-06
   1.2329102e+00   6.5892961e-07
   1.2451172e+00   1.0781886e-06
   1.2573242e+00   1.6852488e-06
   1.2695312e+00   3.0262944e-06
   1.2817383e+00   4.1883176e-06
   1.2939453e+00   1.4746855e-06
   1.3061523e+00   3.9103960e-07
   1.3183594e+00   8.2874709e-07
   1.3305664e+00   6.6688490e-07
   1.3427734e+00   2.0282016e-06
   1.3549805e+00   1.7863281e-06
   1.3671875e+00   2.0606471e-06
   1.3793945e+00   2.8952527e-06
   1.3916016e+00   2.1624890e-06
   1.4038086e+00   4.8521398e-07
   1.4160156e+00   6.1639513e-07
   1.4282227e+00   8.3030392e-07
   1.4404297e+00   5.5731676e-07
   1.4526367e+00   8.9643978e-07
   1.4648438e+00   1.1709607e-06
   1.4770508e+00   7.5873437e-07
   1.4892578e+00   1.0229401e-06
   1.5014648e+00   1.1408739e-06
   1.5136719e+00   6.0232950e-07
   1.5258789e+00   1.1034586e-06
   1.5380859e+00   7.7526669e-07
   1.5502930e+00   8.4865396e-08
   1.5625000e+00   4.4108567e-07
   1.5747070e+00   5.8765392e-07
   1.5869141e+00   1.4523467e-07
   1.5991211e+00   3.0190216e-07
   1.6113281e+00   3.0977760e-07
   1.6235352e+00   4.5711041e-07
   1.6357422e+00   1.1177877e-06
   1.6479492e+00   1.0337858e-06
   1.6601562e+00   8.6945938e-07
   1.6723633e+00   4.3635030e-07
   1.6845703e+00   4.3040795e-07
   1.6967773e+00   6.1253179e-07
   1.7089844e+00   4.9438250e-07
   1.7211914e+00   6.9632451e-07
   1.7333984e+00   1.3180988e-06
   1.7456055e+00   1.5929444e-06
   1.7578125e+00   1.0850382e-06
   1.7700195e+00   3.4716509e-07
   1.7822266e+00   8.8984747e-08
   1.7944336e+00   1.2373522e-07
   1.8066406e+00   1.4045320e-07
   1.8188477e+00   9.0102060e-08
   1.8310547e+00   1.0359845e-07
   1.8432617e+00   7.4792109e-08
   1.8554688e+00   1.9202574e-07
   1.8676758e+00   2.1321150e-07
   1.8798828e+00   1.7526130e-07
   1.8920898e+00   1.0514123e-07
   1.9042969e+00   7.2177058e-08
   1.9165039e+00   1.9055953e-07
   1.9287109e+00   1.8436327e-07
   1.9409180e+00   1.8765873e-07
   1.9531250e+00   1.8204889e-07
   1.9653320e+00   1.1975496e-07
   1.9775391e+00   1.2560750e-07
   1.9897461e+00   9.9153241e-08
   2.0019531e+00   2.4085867e-07
   2.0141602e+00   1.7977149e-07
   2.0263672e+00   6.0840780e-08
   2.0385742e+00   7.9409799e-08
   2.0507812e+00   1.3305746e-07
   2.0629883e+00   1.7835157e-07
   2.0751953e+00   1.0112179e-07
   2.0874023e+00   3.5831693e-08
   2.0996094e+00   2.6168312e-08
   2.1118164e+00   5.9706756e-08
   2.1240234e+00   8.4179943e-08
   2.1362305e+00   1.4931025e-07
   2.1484375e+00   1.7336015e-07
   2.1606445e+00   1.2307781e-07
   2.1728516e+00   1.3041450e-07
   2.1850586e+00   1.0491935e-07
   2.1972656e+00   6.3516196e-08
   2.2094727e+00   2.9080842e-08
   2.2216797e+00   4.9828344e-08
   2.2338867e+00   4.8814875e-08
   2.2460938e+00   2.0498217e-08
   2.2583008e+00   3.1671719e-08
   2.2705078e+00   2.6474960e-08
   2.2827148e+00   2.8001529e-08
