   0.0000000e+00   1.7182768e-04
   1.2207031e-02   2.5779886e-03
   2.4414062e-02   2.3523315e-03
   3.6621094e-02   1.2981900e-03
   4.8828125e-02   1.7779723e-03
   6.1035156e-02   2.5232668e-03
   7.3242188e-02   2.6093937e-03
   8.5449219e-02   3.5944730e-03
   9.7656250e-02   5.5684428e-03
   1.0986328e-01   1.0104582e-02
   1.2207031e-01   1.7309002e-02
   1.3427734e-01   5.4197810e-02
   1.4648438e-01   8.0754725e-02
   1.5869141e-01   1.1607037e-01
   1.7089844e-01   1.0979733e-01
   1.8310547e-01   1.0566710e-01
   1.9531250e-01   4.7464768e-02
   2.0751953e-01   4.6373100e-03
   2.1972656e-01   1.1836347e-02
   2.3193359e-01   1.0398808e-02
   2.4414062e-01   7.5945899e-03
   2.5634766e-01   4.7042190e-03
   2.6855469e-01   4.2774469e-03
   2.8076172e-01   2.4013033e-03
   2.9296875e-01   9.2989916e-04
   3.0517578e-01   5.6995432e-04
   3.1738281e-01   7.1298728e-04
   3.2958984e-01   1.1773815e-03
   3.4179688e-01   1.0334250e-03
   3.5400391e-01   5.2293519e-04
   3.6621094e-01   6.3745355e-04
   3.7841797e-01   5.5608538e-04
   3.9062500e-01   3.7367158e-04
   4.0283203e-01   2.7752587e-04
   4.1503906e-01   2.6891691e-04
   4.2724609e-01   1.5935761e-04
   4.3945312e-01   2.4303500e-04
   4.5166016e-01   5.0706038e-04
   4.6386719e-01   5.8611764e-04
   4.7607422e-01   4.8532483e-04
   4.8828125e-01   7.7199579e-04
   5.0048828e-01   1.0908561e-03
   5.1269531e-01   9.8495230e-04
   5.2490234e-01   1.0738942e-03
   5.3710938e-01   2.0696253e-03
   5.4931641e-01   1.4035724e-03
   5.6152344e-01   7.5911713e-04
   5.7373047e-01   1.1929969e-03
   5.8593750e-01   7.3213670e-04
   5.9814453e-01   6.9142385e-04
   6.1035156e-01   6.9953278e-04
   6.2255859e-01   4.6423168e-04
   6.3476562e-01   3.1221975e-04
   6.4697266e-01   2.2905933e-04
   6.5917969e-01   1.2505222e-04
   6.7138672e-01   8.1390319e-05
   6.8359375e-01   5.1707886e-05
   6.9580078e-01   3.3512905e-05
   7.0800781e-01   4.0504560e-05
   7.2021484e-01   4.1497071e-05
   7.3242188e-01   3.9181895e-05
   7.4462891e-01   3.0603029e-05
